"bloco";"y";"x";"id";"vulgar";"cient";"familia";"nome";"classif";"c7";"c10";"c13";"c16";"coordx";"coordy";"fuste7";"fuste10";"fuste13";"st7";"st10";"st13";"fito7";"fito10";"fito13";"copa7";"copa10";"copa13";"obs";"d7";"d10";"d13";"d16";"g7";"g10";"g13";"g16";"ipa0710";"ipa0713";"ipa0716";"ipa1013";"ipa1016";"ipa1316";"ipa0710.100";"ipa0713.100";"ipa0716.100";"ipa1013.100";"ipa1016.100";"ipa1316.100";"numcient";"numclassif";"sub100";"sub50";"sub25";"sub20";"sub15";"sub10";"G7.100";"G7.50";"G7.25";"G7.20";"G7.15";"G7.10";"Gnorm7.100";"Gnorm7.50";"Gnorm7.25";"Gnorm7.20";"Gnorm7.15";"Gnorm7.10";"bal7.100";"bal7.50";"bal7.25";"bal7.20";"bal7.15";"bal7.10";"d7.100";"d7.50";"d7.25";"d7.20";"d7.15";"d7.10";"dalt7.100";"dalt7.50";"dalt7.25";"dalt7.20";"dalt7.15";"dalt7.10";"Igh7.100";"Igh7.50";"Igh7.25";"Igh7.20";"Igh7.15";"Igh7.10";"dist7.3";"viz7.3";"dist7.5";"viz7.5";"dist7.7";"viz7.7";"dist7.10";"viz7.10";"dist7.12";"viz7.12";"dist7.15";"viz7.15";"dist7.17";"viz7.17";"dist7.20";"viz7.20";"Hg7.3";"Hg7.5";"Hg7.7";"Hg7.10";"Hg7.12";"Hg7.15";"Hg7.17";"Hg7.20";"TB7.3";"TB7.5";"TB7.7";"TB7.10";"TB7.12";"TB7.15";"TB7.17";"TB7.20";"poligonos.7";"areas.7";"diametros.7";"num.viz.7";"APA7.m";"APA7.v";"Hgalt7.3";"Hgalt7.5";"Hgalt7.7";"Hgalt7.10";"Hgalt7.12";"Hgalt7.15";"Hgalt7.17";"Hgalt7.20";"TBalt7.3";"TBalt7.5";"TBalt7.7";"TBalt7.10";"TBalt7.12";"TBalt7.15";"TBalt7.17";"TBalt7.20";"Ek7.3";"Ek7.5";"Ek7.7";"Ek7.10";"Ek7.12";"Ek7.15";"Ek7.17";"Ek7.20"
C6;13,8;49;C6/109A;Vacum;Allophylus edulis (A. St.-Hil., Cambess. & A. Juss.) Radlk.;Sapindaceae;Alledu;St;39,9;42;44,1;44,9;676899;7184363,8;2;41;NA;2;2;2;3;3;35;2;2;2;;12,7;13,37;14,04;14,29;0,0127;0,014;0,0155;0,016;0,22;0,22;0,18;0,22;0,15;0,08;1,73228346456693;1,73228346456693;1,41732283464567;1,64547494390426;1,12191473448018;0,56980056980057;2;8;"X2.Y3";"X3.Y5";"X6.Y10";"X8.Y12";"X10.Y16";"X15.Y24";1,7134;0,2002;0,0406;0,0453;0,0406;0,0179;1,7261;0,2129;0,0533;0,058;0,0533;0,0306;1,4999;0,2002;0,0406;0,0453;0,0406;0,0179;16,8293650793651;16,218;14,93;15,49;14,93;13,895;16,8959677419355;16,6088888888889;16,045;16,885;16,045;15,09;0,754633341193115;0,783080527808608;0,850636302746149;0,819883795997418;0,850636302746149;0,913997840949982;0;0;4,50444225183035;1;4,50444225183035;1;12,3044422520023;2;33,3436823715684;4;33,3436823715684;4;50,1034556398546;5;68,2407101175827;6;0;0,326536796233675;0,326536796233675;0,52611281076592;0,962211691515367;0,962211691515367;1,04208047349336;1,13672188877365;0;1,3275783472571;1,3275783472571;2,23398860364738;5,35676043029118;5,35676043029118;5,61332714698637;6,11505688845162;787;114,445086314236;24,4813151162379;5;0,557814880273366;3,10387893606506;0;0,326536796233675;0,326536796233675;0,52611281076592;0,962211691515367;0,962211691515367;1,04208047349336;1,13672188877365;0;1,3275783472571;1,3275783472571;2,23398860364738;5,35676043029118;5,35676043029118;5,61332714698637;6,11505688845162;0;1,69790721750769;1,69790721750769;3,67729062701906;9,56704447240329;9,56704447240329;11,9205677697632;14,8243830825765
B6;2,9;4,5;B6/2A;Vassourão preto;Piptocarpha axillaris (Less.) Baker;Asteraceae;Pipaxi;P;84,20000001;86,69999999;91,79999999;NA;676804,5;7184352,9;2;2;NA;3;2;2;3;3;25;3;3;3;;26,8;27,6;29,22;NA;0,0564;0,0598;0,0671;NA;0,27;0,4;NA;0,54;NA;NA;1,00746268656716;1,49253731343284;NA;1,95652173913044;NA;NA;66;6;"X1.Y3";"X2.Y5";"X3.Y10";"X3.Y12";"X4.Y16";"X6.Y23";1,6326;0,3291;0,1047;0,0164;0,0164;0,0164;1,689;0,3855;0,1611;0,0728;0,0728;0,0728;0,8227;0,0722;0;0;0;0;17,8843636363636;16,1588235294118;17,8733333333333;20,625;20,625;20,625;17,7192592592593;15,49375;16,088;14,45;14,45;14,45;1,49851571713228;1,65853658536585;1,49944050727341;1,29939393939394;1,29939393939394;1,29939393939394;0;0;3,96988664801186;1;3,96988664801186;1;12,1099112182236;2;12,1099112182236;2;49,5347644399345;5;49,5347644399345;5;87,5210777657264;7;0;0,135817254315721;0,135817254315721;0,274848335628662;0,274848335628662;0,424940132962519;0,424940132962519;0,4774728010039;0;-3,11092005767594;-3,11092005767594;-2,67726043299643;-2,67726043299643;-5,11478291111844;-5,11478291111844;-6,52897647971424;788;185,889539453159;19,5069775282717;6;1,14010490447138;7,32352213145775;0;0;0;0,139031081312941;0,139031081312941;0,380482715275755;0,380482715275755;0,380482715275755;0;0;0;0,433659624679508;0,433659624679508;-1,997912025438;-1,997912025438;-1,997912025438;0;0;0;1,30501942108619;1,30501942108619;5,07651188299034;5,07651188299034;5,07651188299034
F8;40,8;29,5;F8/127A;Araucária;Araucaria angustifolia (Bertol.) Kuntze;Araucariaceae;Araang;St;134,3;144,9;154;164;677029,5;7184490,8;3;3;3;3;3;3;3;3;3;3;3;3;;42,75;46,12;49,02;52,2;0,1435;0,1671;0,1887;0,214;1,12;1,05;1,05;0,97;1,01;1,06;2,61988304093567;2,45614035087719;2,45614035087719;2,10320901994796;2,1899392888118;2,16238270093839;5;8;"X3.Y4";"X6.Y8";"X12.Y15";"X14.Y19";"X19.Y25";"X28.Y37";2,3464;0,6891;0,0343;0,0219;0;0;2,4899;0,8326;0,1778;0,1654;0,1435;0,1435;0,5928;0;0;0;0;0;16,8603488372093;17,9096296296296;23,83;22,06;42,75;42,75;16,5557647058824;16,9542307692308;14,37;11,715;NA;NA;2,53553472782571;2,38698403507321;1,79395719681074;1,93789664551224;1;1;0;0;0;0;6,10327780786685;1;16,0672127735439;2;39,2154308482462;4;82,1937703559177;7;82,1937703559177;7;121,122383499719;9;0;0;0,0680681118522487;0,0985640605080275;0,148241384125631;0,21562040085;0,21562040085;0,243005749239316;0;0;-4,09452113875416;-7,08129294151229;-12,3447650414729;-18,4267041794272;-18,4267041794272;-21,6486453031491;789;105,925146347504;15,1436155486323;5;0,786764211339677;4,2101297667075;0;0;0,0680681118522487;0,0985640605080275;0,0985640605080275;0,0985640605080275;0,0985640605080275;0,11338491792967;0;0;-4,09452113875416;-7,08129294151229;-7,08129294151229;-7,08129294151229;-7,08129294151229;-8,64090316865128;0;0;0,459527493885328;0,822861765597423;0,822861765597423;0,822861765597423;0,822861765597423;1,23435799366653
F8;39;19,7;F8/53A;Sete capote;Campomanesia guazumifolia (Cambess.) O.Berg;Myrtaceae;Camgua;St;40,80000001;42,90000001;45,10000001;46,60000001;677019,7;7184489;3;3;2;3;3;2;3;3;3;3;3;3;;12,99;13,66;14,36;14,83;0,0133;0,0147;0,0162;0,0173;0,22;0,23;0,2;0,23;0,19;0,16;1,69361046959199;1,77059276366436;1,53964588144727;1,68374816983895;1,3909224011713;1,1142061281337;10;8;"X3.Y4";"X6.Y8";"X11.Y15";"X14.Y19";"X18.Y25";"X27.Y37";2,4766;0,8193;0,0917;0,1521;0,0188;0,0086;2,4899;0,8326;0,105;0,1654;0,0321;0,0219;2,0494;0,6955;0,0214;0,1435;0;0;16,8603488372093;17,9096296296296;12,0577777777778;22,06;11,61;11,715;16,9058823529412;18,0988461538462;11,94125;26,595;10,92;10,44;0,770446692735812;0,725308131359087;1,07731293770734;0,588848594741614;1,11886304909561;1,10883482714469;0;0;0;0;5,5973207877716;1;25,0744045486689;3;25,0744045486689;3;50,8576697616455;5;114,584358794514;9;167,353951040449;12;0;0;0,147986780752011;0,562759840289807;0,562759840289807;0,737437644675298;0,987341169248768;1,15563548312747;0;0;-0,398404894868962;2,32031685896307;2,32031685896307;2,56656476620456;2,55045867220668;2,52092902622516;790;144,621439819377;22,8257081116113;7;1,19174739577411;9,43938395092234;0;0;0;0,330290500984809;0,330290500984809;0,5049683053703;0,585735751690332;0,585735751690332;0;0;0;2,98677180275812;2,98677180275812;3,23301970999961;3,45720657566373;3,45720657566373;0;0;0;3,93514102424874;3,93514102424874;7,54373233113134;9,71208287941116;9,71208287941116
D7;2,9;35,5;D7/115A;Caroba;Jacaranda puberula Cham.;Bignoniaceae;Jacpub;Si;47,8;48,5;49,09999999;49,09999999;676935,5;7184402,9;2;2;NA;2;1;2;3;3;3;1;2;3;;15,22;15,44;15,63;15,63;0,0182;0,0187;0,0192;0,0192;0,07;0,07;0,05;0,06;0,03;0;0,459921156373193;0,459921156373193;0,328515111695138;0,38860103626943;0,194300518134715;0;40;7;"X2.Y3";"X4.Y6";"X8.Y12";"X10.Y14";"X13.Y19";"X19.Y28";1,7079;0,6562;0,143;0,2765;0,0087;0,0087;1,7261;0,6744;0,1612;0,2947;0,0269;0,0269;1,2593;0,5602;0,1052;0,2521;0;0;16,8293650793651;19,6094117647059;17,475;24,135;12,86;12,86;16,8553225806452;19,88375;17,926;27,1066666666667;10,5;10,5;0,904371610469229;0,776157907367411;0,870958512160229;0,630619432359644;1,18351477449456;1,18351477449456;0;0;3,64005494464026;1;9,99300701432717;2;28,3872218197746;4;39,7467992768721;5;39,7467992768721;5;89,3013484131979;8;108,405274711338;9;0;0,189525088234065;0,321180335306792;0,625561493842355;0,953279074869393;0,953279074869393;1,14954015032417;1,22781729425253;0;-1,29668372367562;-1,68862749606469;-0,371688474980545;3,27633453965261;3,27633453965261;3,49865959112673;3,89334285582997;791;71,5681102588494;13,2654825960816;4;0,667317174506817;2,85555014696022;0;0;0;0,304381158535563;0,632098739562602;0,632098739562602;0,828359815017376;0,906636958945734;0;0;0;1,31693902108414;4,9649620357173;4,9649620357173;5,18728708719142;5,58197035189466;0;0;0;3,53012497001888;7,8902182135533;7,8902182135533;13,2833028073552;15,7562086064467
I4;30,1;28;I4/117A;Bugreiro;Lithraea brasiliensis Marchand;Anacardiaceae;Litbra;P;35,19999999;35,19999999;NA;NA;677178;7184280,1;43;NA;NA;1;NA;NA;2;4;4;1;NA;NA;;11,2;11,2;NA;NA;0,0099;0,0099;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;43;6;"X5.Y2";"X9.Y4";"X18.Y7";"X22.Y8";"X29.Y11";"X43.Y16";1,0203;0,3099;0,0828;0,0778;0,0498;0,0254;1,0302;0,3198;0,0927;0,0877;0,0597;0,0353;0,9077;0,2771;0,0828;0,0693;0,0498;0,0254;14,768;15,3013333333333;16,8275;14,488;15,6033333333333;14,59;14,8340740740741;15,5942857142857;18,7033333333333;15,31;17,805;17,98;0,75839653304442;0,73196235622168;0,665577180210964;0,773053561568194;0,717795342875454;0,767649074708705;1,07703296121937;1;1,07703296121937;1;1,07703296121937;1;8,84169650760218;2;52,7467052721329;6;79,2707655227812;8;94,9682175451544;9;94,9682175451544;9;1,49053668797622;1,49053668797622;1,49053668797622;1,71453682705449;2,13720343454521;2,37466978796335;2,43570107590232;2,43570107590232;6,29507196541504;6,29507196541504;6,29507196541504;7,36144141600859;8,00158253544703;8,96814409298656;8,93820292805546;8,93820292805546;792;65,9431341835907;11,3687893741377;6;0,579503274938172;5,37228150222353;1,49053668797622;1,49053668797622;1,49053668797622;1,71453682705449;2,13720343454521;2,37466978796335;2,43570107590232;2,43570107590232;6,29507196541504;6,29507196541504;6,29507196541504;7,36144141600859;8,00158253544703;8,96814409298656;8,93820292805546;8,93820292805546;1,66571793384968;1,66571793384968;1,66571793384968;3,90590647651876;11,1420480181703;16,0795967263354;18,0395641728377;18,0395641728377
G8;0,2;0,3;G8/1A;Vacum;Allophylus edulis (A. St.-Hil., Cambess. & A. Juss.) Radlk.;Sapindaceae;Alledu;St;35,5;35,5;35,5;35,99999999;677050,3;7184450,2;2;2;42;2;2;2;3;3;3;2;2;2;;11,3;11,3;11,3;11,46;0,01;0,01;0,01;0,0103;0;0;0,02;0;0,03;0,05;0;0;0,176991150442478;0;0,265486725663717;0,442477876106195;2;8;"X4.Y4";"X7.Y7";"X13.Y13";"X16.Y17";"X21.Y22";"X31.Y33";1,1818;0,525;0,1433;0,0095;0,0415;0,0095;1,1918;0,535;0,1533;0,0195;0,0515;0,0195;1,1184;0,4972;0,1246;0;0,0228;0;15,9703773584906;15,578;12,6425;11,14;11,438;11,14;16,0601923076923;15,75625;12,7645454545455;10,98;11,4725;10,98;0,707559987240528;0,725381948902298;0,893810559620328;1,01436265709156;0,987934953663228;1,01436265709156;0;0;4,31045241248395;1;4,31045241248395;1;34,3499449514701;5;55,4875890964106;7;69,0205119145323;8;99,8293117918855;10;155,249666091139;13;0;0,279624879055027;0,279624879055027;0,851363155683093;1,0528239736648;1,12606391272295;1,27763607417626;1,44605878268565;0;0,538226566028384;0,538226566028384;0,955002599458841;1,09314476799842;1,08575538128987;1,33085418425982;1,39434329078791;793;69,889497279278;14,3278839766666;6;0,87289479754429;6,03765065732839;0;0,279624879055027;0,279624879055027;0,583882787061647;0,986804423025067;1,06004436208322;1,21161652353652;1,48161992590162;0;0,538226566028384;0,538226566028384;1,06181584148619;1,33810017856534;1,3307107918568;1,57580959482674;1,51799823287978;0;1,43291120231277;1,43291120231277;4,67607778215999;11,3747504607567;13,1833888462022;17,5641846543374;28,6542954251526
E2;43,9;19,7;E2/67A;Carne de vaca;Clethra scabra Pers.;Clethraceae;Clesca;P;49,3;51,4;53,80000001;56,70000001;676969,7;7184193,9;3;3;NA;2;2;3;3;5;3;3;3;2;;15,69;16,36;17,13;18,05;0,0193;0,021;0,023;0,0256;0,22;0,24;0,26;0,26;0,28;0,31;1,40216698534098;1,52963671128107;1,65710643722116;1,58924205378973;1,71149144254279;1,8096906012843;20;6;"X3.Y1";"X5.Y2";"X9.Y3";"X11.Y4";"X15.Y5";"X22.Y7";1,1836;0,2603;0;0,0125;0;0;1,2029;0,2796;0,0193;0,0318;0,0193;0,0193;0,9029;0,2214;0;0;0;0;17,200652173913;17,49;15,69;14,15;15,69;15,69;17,2342222222222;17,67;NA;12,61;NA;NA;0,912174715316659;0,897084048027444;1;1,10883392226148;1;1;0;0;0;0;0;0;7,31095069058962;1;18,9199988860534;2;45,6999902406348;4;77,8886348660898;6;77,8886348660898;6;0;0;0;0,14262199299635;0,205538566115765;0,391747134680175;0,498371114539029;0,498371114539029;0;0;0;0,0916433482258879;-0,272727608701732;0,304323925820182;0,0274772669274087;0,0274772669274087;794;1586,98997354841;97,9892204817805;7;2,34196484451246;53,8532544976673;0;0;0;0,14262199299635;0,205538566115765;0,391747134680175;0,448270052398745;0,448270052398745;0;0;0;0,0916433482258879;-0,272727608701732;0,304323925820182;0,219479158136105;0,219479158136105;0;0;0;1,30986823791158;2,42997992021344;6,0778013088207;7,64093425719511;7,64093425719511
E7;2,3;21;E7/84A;Cafezeiro;Casearia sylvestris Sw.;Salicaceae;Cassyl;Si;31,59999999;34,39999999;34,30000001;34,49999999;676971;7184402,3;2;2;NA;1;2;1;3;3;3;2;3;2;;10,06;10,95;10,92;10,98;0,0079;0,0094;0,0094;0,0095;0,3;0,14;0,1;-0,01;0,01;0,02;2,98210735586481;1,39165009940358;0,99403578528827;-0,091324200913242;0,091324200913242;0,183150183150183;14;7;"X3.Y3";"X5.Y6";"X9.Y12";"X12.Y14";"X15.Y19";"X23.Y28";3,0052;0,6468;0,0511;0,0365;0,0203;0,0159;3,0131;0,6547;0,059;0,0444;0,0282;0,0238;2,9973;0,6389;0,0432;0,0286;0,0124;0,008;18,2529113924051;15,8909090909091;12,108;10,614;10,8966666666667;10,07;18,3579487179487;16,1685714285714;12,62;10,7525;11,315;10,075;0,551144953466761;0,633066361556064;0,830855632639577;0,947804786131524;0,923218109513613;0,999006951340616;0;1;8,02333773889684;3;8,02333773889684;3;17,236914677139;4;29,1032536235604;5;54,3865380749738;7;101,326706894889;10;173,412900455527;14;0;0,590249347840712;0,590249347840712;0,703963459603882;1,24528115443258;1,44107141033784;1,68767550225655;2,06503549691048;0;0,764538938935349;0,764538938935349;0,816635969569315;5,41451575762762;5,7894682474259;6,34034738726537;7,90005824899582;522;41,7916190029053;11,5558097896115;5;0,550896576489343;3,10258362098314;0;0,590249347840712;0,590249347840712;0,703963459603882;1,24528115443258;1,44107141033784;1,68767550225655;2,06503549691048;0;0,764538938935349;0,764538938935349;0,816635969569315;5,41451575762762;5,7894682474259;6,34034738726537;7,90005824899582;0;2,71360735734577;2,71360735734577;4,35225516605895;11,8819356145464;16,2308321921249;23,8157861806737;36,8693492339426
E7;2,3;21;E7/84A;Cafezeiro;Casearia sylvestris Sw.;Salicaceae;Cassyl;Si;31,59999999;34,39999999;34,30000001;34,49999999;676971;7184402,3;2;2;NA;1;2;1;3;3;3;2;3;2;;10,06;10,95;10,92;10,98;0,0079;0,0094;0,0094;0,0095;0,3;0,14;0,1;-0,01;0,01;0,02;2,98210735586481;1,39165009940358;0,99403578528827;-0,091324200913242;0,091324200913242;0,183150183150183;14;7;"X3.Y3";"X5.Y6";"X9.Y12";"X12.Y14";"X15.Y19";"X23.Y28";3,0052;0,6468;0,0511;0,0365;0,0203;0,0159;3,0131;0,6547;0,059;0,0444;0,0282;0,0238;2,9973;0,6389;0,0432;0,0286;0,0124;0,008;18,2529113924051;15,8909090909091;12,108;10,614;10,8966666666667;10,07;18,3579487179487;16,1685714285714;12,62;10,7525;11,315;10,075;0,551144953466761;0,633066361556064;0,830855632639577;0,947804786131524;0,923218109513613;0,999006951340616;0;1;8,02333773889684;3;8,02333773889684;3;17,236914677139;4;29,1032536235604;5;54,3865380749738;7;101,326706894889;10;173,412900455527;14;0;0,590249347840712;0,590249347840712;0,703963459603882;1,24528115443258;1,44107141033784;1,68767550225655;2,06503549691048;0;0,764538938935349;0,764538938935349;0,816635969569315;5,41451575762762;5,7894682474259;6,34034738726537;7,90005824899582;522;41,7916190029053;11,5558097896115;5;0,550896576489343;3,10258362098314;0;0,590249347840712;0,590249347840712;0,703963459603882;1,24528115443258;1,44107141033784;1,68767550225655;2,06503549691048;0;0,764538938935349;0,764538938935349;0,816635969569315;5,41451575762762;5,7894682474259;6,34034738726537;7,90005824899582;0;2,71360735734577;2,71360735734577;4,35225516605895;11,8819356145464;16,2308321921249;23,8157861806737;36,8693492339426
H3;8;48,5;H3/132A;Sete-sangria;Symplocos tetrandra Mart.;Symplocaceae;Symtet;Si;54,9;56,4;57,59999999;NA;677148,5;7184208;4;4;41;3;3;2;3;3;3;3;3;2;;17,48;17,95;18,33;NA;0,024;0,0253;0,0264;NA;0,16;0,14;NA;0,13;NA;NA;0,91533180778032;0,80091533180778;NA;0,724233983286908;NA;NA;76;7;"X4.Y1";"X8.Y2";"X16.Y4";"X20.Y5";"X27.Y6";"X40.Y9";2,8505;0,8333;0,076;0,049;0,049;0,049;2,8745;0,8573;0,1;0,073;0,073;0,073;2,377;0,6949;0,0624;0,0354;0,0354;0,0354;19,365223880597;19,9905555555556;17,605;17,2966666666667;17,2966666666667;17,2966666666667;19,3937878787879;20,1382352941176;17,6466666666667;17,205;17,205;17,205;0,90264900151834;0,874412917210905;0,992899744390798;1,01059934476778;1,01059934476778;1,01059934476778;0;0;0;0;18,6065466122838;3;28,0437072020452;4;28,0437072020452;4;42,9299424546002;5;58,6792281526581;6;78,0133948009977;7;0;0;0,431857884744898;0,52600102530888;0,52600102530888;0,571733073774241;0,616121415035866;0,65766464138414;0;0;-1,0818199882175;-1,28844993601298;-1,28844993601298;-1,66329286341078;-1,99727626436265;-2,17519962990349;795;74,3637001861798;16,6047979064681;5;0,436142022409826;3,00778093460274;0;0;0,183914310179892;0,183914310179892;0,183914310179892;0,183914310179892;0,183914310179892;0,183914310179892;0;0;0,567856007173429;0,567856007173429;0,567856007173429;0,567856007173429;0,567856007173429;0,567856007173429;0;0;1,44044819158;1,44044819158;1,44044819158;1,44044819158;1,44044819158;1,44044819158
J4;2;22;J4/84A;Aroeira;Schinus terebinthifolius Raddi;Anacardiaceae;Schter;P;34,90000001;35,5;NA;NA;677222;7184252;1;1;NA;1;1;NA;1;5;4;1;1;NA;;11,11;11,3;NA;NA;0,0097;0,01;NA;NA;0,06;NA;NA;NA;NA;NA;0,54005400540054;NA;NA;NA;NA;NA;70;6;"X5.Y2";"X10.Y3";"X19.Y6";"X24.Y7";"X32.Y9";"X48.Y13";1,0205;0,2403;0,0961;0,0438;0,0438;0;1,0302;0,25;0,1058;0,0535;0,0535;0,0097;0,9274;0,2313;0,0871;0,0438;0,0438;0;14,768;14,5714285714286;12,87875;12,9625;12,9625;11,11;14,8357407407407;14,8376923076923;13,1314285714286;13,58;13,58;NA;0,752302275189599;0,762450980392157;0,862661360768708;0,85708775313404;0,85708775313404;1;0;0;3,04138126514911;1;3,04138126514911;1;19,2696958017429;3;19,2696958017429;3;33,8535910291882;4;33,8535910291882;4;70,9833329271797;6;0;0,398345701013521;0,398345701013521;0,700131338803095;0,700131338803095;0,865967819144368;0,865967819144368;1,00111449428359;0;0,77267524033518;0,77267524033518;1,36463672387785;1,36463672387785;2,44528080107482;2,44528080107482;2,74448472131975;796;61,5582568018905;14,3020092492652;3;0,29404922364922;2,12592081427939;0;0,398345701013521;0,398345701013521;0,700131338803095;0,700131338803095;0,865967819144368;0,865967819144368;1,00111449428359;0;0,77267524033518;0,77267524033518;1,36463672387785;1,36463672387785;2,44528080107482;2,44528080107482;2,74448472131975;0;1,37116543656922;1,37116543656922;4,78081190720548;4,78081190720548;8,33154339394599;8,33154339394599;13,6062562802237
F8;27,2;0,3;F8/27A;Guabiroba;Campomanesia xanthocarpa (Mart.) O.Berg;Myrtaceae;Camxan;St;34,30000001;34,90000001;35,10000002;35,99999999;677000,3;7184477,2;1;2;42;2;2;1;2;25;3;1;1;2;;10,92;11,11;11,17;11,46;0,0094;0,0097;0,0098;0,0103;0,06;0,04;0,06;0,02;0,06;0,1;0,549450549450549;0,366300366300366;0,549450549450549;0,18001800180018;0,54005400540054;0,895255147717099;11;8;"X3.Y4";"X6.Y8";"X11.Y15";"X13.Y18";"X17.Y24";"X26.Y36";2,4805;0,8232;0,0956;0,0312;0,0084;0,0108;2,4899;0,8326;0,105;0,0406;0,0178;0,0202;2,3791;0,7973;0,0779;0,0228;0;0,0108;16,8603488372093;17,9096296296296;12,0577777777778;11,35;10,635;11,335;16,9302352941176;18,1784615384615;12,2;11,4933333333333;10,35;11,75;0,647673432230567;0,609727851766068;0,905639513453741;0,962114537444934;1,02679830747532;0,963387737097486;0;0;0;0;5,94390444051386;1;15,0042576344754;2;61,2943632117738;6;104,174223352351;9;183,975046272169;14;219,055553434327;16;0;0;0,159457845812921;0,284585377756732;0,710352465456124;0,945195741511677;1,50166998935928;1,61734910160739;0;0;-0,0958965618819274;0,0652450590620602;0,938969904565844;1,20767274311245;3,85807846465524;3,87611997167662;797;144,36610856553;22,5566275916415;6;0,935364201389025;9,24700838106965;0;0;0,159457845812921;0,284585377756732;0,51194623436082;0,598885162542827;1,19152748576389;1,24801784538827;0;0;-0,0958965618819274;0,0652450590620602;0,635474072687497;0,774913246125413;3,93650823990124;3,92733538150572;0;0;1,25337597108985;2,92591468017099;6,99986112251471;9,06925307770457;25,0453852544007;27,2483302473688
G8;43,5;31;G8/154A;Cambará;Gochnatia polymorpha (Less.) Cabrera;Asteraceae;Gocpol;P;55,7;63,8;NA;NA;677081;7184493,5;41;41;NA;1;1;NA;1;4;4;1;1;NA;;17,73;20,31;NA;NA;0,0247;0,0324;NA;NA;0,86;NA;NA;NA;NA;NA;4,85053581500282;NA;NA;NA;NA;NA;34;6;"X4.Y4";"X7.Y8";"X14.Y15";"X17.Y19";"X23.Y25";"X34.Y37";1,1671;0,2021;0,0847;0,0142;0;0;1,1918;0,2268;0,1094;0,0389;0,0247;0,0247;0,6085;0,0821;0,0408;0;0;0;15,9703773584906;14,9566666666667;16,208;15,595;17,73;17,73;15,9365384615385;14,7045454545455;15,8275;13,46;NA;NA;1,11018040475881;1,18542455983954;1,09390424481737;1,13690285347868;1;1;0;0;0;0;0;0;9,14002188166311;1;20,7675753642936;2;34,0057776591673;3;49,8171659600092;4;124,348122502682;8;0;0;0;0,0878110012247798;0,153101198148943;0,218201890195732;0,256798443250466;0,490947786966455;0;0;0;-0,382931249543479;-0,750162413552197;-0,935232859329319;-1,37225963196459;-1,03870416735197;798;175,807364150401;19,4678284645204;6;0,235304319641571;6,03639737705861;0;0;0;0,0878110012247798;0,153101198148943;0,218201890195732;0,256798443250466;0,490947786966455;0;0;0;-0,382931249543479;-0,750162413552197;-0,935232859329319;-1,37225963196459;-1,03870416735197;0;0;0;1,06830945962617;2,17045821322863;3,45746960868692;4,51925529907197;11,597474097947
G2;38,3;39;G2/103A;Capororoca;Myrsine gardneriana A.DC.;Primulaceae;Myrgar;P;37,20000001;38,09999999;38,50000001;38,50000001;677089;7184188,3;41;41;42;1;2;1;3;2;3;2;2;2;;11,84;12,13;12,25;12,25;0,011;0,0116;0,0118;0,0118;0,1;0,07;0,05;0,04;0,02;0;0,844594594594595;0,591216216216216;0,422297297297297;0,329760923330585;0,164880461665293;0;54;6;"X4.Y1";"X7.Y2";"X14.Y3";"X17.Y4";"X23.Y5";"X34.Y7";2,8635;1,1329;0,3585;0,3243;0,0442;0,011;2,8745;1,1439;0,3695;0,3353;0,0552;0,022;2,6588;1,0539;0,3262;0,3133;0,0224;0;19,365223880597;21,7157142857143;19,6442857142857;25,3525;13,075;11,84;19,4792424242424;22,2095;20,945;29,8566666666667;13,4866666666667;11,84;0,611405273339653;0,545227287678442;0,602719802196204;0,4670150872695;0,905544933078394;1;0;1;0;1;6,23618473105485;2;6,23618473105485;2;16,7480827518692;3;83,1478856641248;8;83,1478856641248;8;121,660199362518;10;0;0;0,15913554383768;0,15913554383768;0,261979110141354;1,31225434509116;1,31225434509116;1,40370645724502;0;0;-0,0144319008947601;-0,0144319008947601;0,0768931859829028;8,02331202446122;8,02331202446122;7,87565362138628;757;151,639478143737;17,1173991833521;7;1,04515141958661;8,09283427479371;0;0;0,15913554383768;0,15913554383768;0,261979110141354;1,75898015954847;1,75898015954847;1,85043227170232;0;0;-0,0144319008947601;-0,0144319008947601;0,0768931859829028;11,6947588855332;11,6947588855332;11,5471004824583;0;0;1,29269184086902;1,29269184086902;2,94898286432948;30,3643908323636;30,3643908323636;34,5423305890546
